Abbreviation	Description	Charged formula	Charge	Compartment	KEGG ID	ChEBI ID
s_3446[erm]	zymosteryl palmitoleate [endoplasmic reticulum membrane]	C43H72O2	0	endoplasmic reticulum membrane		CHEBI:52385
s_3447[erm]	sn-glycero-3-phosphocholine [endoplasmic reticulum membrane]	C8H20NO6P	0	endoplasmic reticulum membrane	C00670	CHEBI:16870
s_3448[ce]	phosphatidylcholine (1-16:0, 2-16:1) [cell envelope]	C40H78NO8P	0	cell envelope		CHEBI:134592
s_3449[ce]	H2O [cell envelope]	H2O	0	cell envelope	C00001	CHEBI:15377
s_3450[ce]	1-acylglycerophosphocholine (16:0) [cell envelope]	C24H51NO7P	1	cell envelope		
s_3451[ce]	palmitoleate [cell envelope]	C16H29O2	-1	cell envelope	C08362	CHEBI:32372
s_3452[ce]	phosphatidylcholine (1-16:1, 2-16:1) [cell envelope]	C40H76NO8P	0	cell envelope		CHEBI:134637
s_3453[ce]	1-acylglycerophosphocholine (16:1) [cell envelope]	C24H49NO7P	1	cell envelope		
s_3454[ce]	phosphatidylcholine (1-18:0, 2-16:1) [cell envelope]	C42H82NO7P	0	cell envelope		CHEBI:89972
s_3455[ce]	1-acylglycerophosphocholine (18:0) [cell envelope]	C26H55NO7P	1	cell envelope		
s_3456[ce]	phosphatidylcholine (1-18:1, 2-16:1) [cell envelope]	C42H80NO7P	0	cell envelope		CHEBI:89506
s_3457[ce]	1-acylglycerophosphocholine (18:1) [cell envelope]	C26H53NO7P	1	cell envelope		
s_3458[ce]	phosphatidylcholine (1-16:0, 2-18:1) [cell envelope]	C42H82NO8P	0	cell envelope		CHEBI:134594
s_3459[ce]	oleate [cell envelope]	C18H33O2	-1	cell envelope	C00712	CHEBI:30823
s_3460[ce]	phosphatidylcholine (1-16:1, 2-18:1) [cell envelope]	C42H80NO8P	0	cell envelope		CHEBI:89668
s_3461[ce]	phosphatidylcholine (1-18:0, 2-18:1) [cell envelope]	C44H86NO7P	0	cell envelope		CHEBI:89679
s_3462[ce]	phosphatidylcholine (1-18:1, 2-18:1) [cell envelope]	C44H84NO7P	0	cell envelope		CHEBI:89504
s_3463[ce]	palmitate [cell envelope]	C16H31O2	-1	cell envelope	C00249	CHEBI:7896
s_3464[ce]	stearate [cell envelope]	C18H35O2	-1	cell envelope	C01530	CHEBI:25629
s_3465[ce]	phosphatidylethanolamine (1-16:0, 2-16:1) [cell envelope]	C37H72NO8P	0	cell envelope		CHEBI:136147
s_3466[ce]	1-acylglycerophosphoethanolamine (16:0) [cell envelope]	C21H44NO7P	0	cell envelope		CHEBI:90452
s_3467[ce]	phosphatidylethanolamine (1-16:1, 2-16:1) [cell envelope]	C37H70NO8P	0	cell envelope		CHEBI:138792
s_3468[ce]	1-acylglycerophosphoethanolamine (16:1) [cell envelope]	C21H42NO7P	0	cell envelope		
s_3469[ce]	phosphatidylethanolamine (1-18:0, 2-16:1) [cell envelope]	C39H76NO8P	0	cell envelope		CHEBI:136155
s_3470[ce]	1-acylglycerophosphoethanolamine (18:0) [cell envelope]	C23H48NO7P	0	cell envelope		CHEBI:64576
s_3471[ce]	phosphatidylethanolamine (1-18:1, 2-16:1) [cell envelope]	C39H74NO8P	0	cell envelope		CHEBI:82837
s_3472[ce]	1-acylglycerophosphoethanolamine (18:1) [cell envelope]	C23H46NO7P	0	cell envelope		CHEBI:64575
s_3473[ce]	phosphatidylethanolamine (1-16:0, 2-18:1) [cell envelope]	C39H76NO8P	0	cell envelope		CHEBI:136148
s_3474[ce]	phosphatidylethanolamine (1-16:1, 2-18:1) [cell envelope]	C39H74NO8P	0	cell envelope		CHEBI:90464
s_3475[ce]	phosphatidylethanolamine (1-18:0, 2-18:1) [cell envelope]	C41H80NO8P	0	cell envelope		CHEBI:136162
s_3476[ce]	phosphatidylethanolamine (1-18:1, 2-18:1) [cell envelope]	C41H78NO8P	0	cell envelope		CHEBI:136170
s_3477[ce]	sn-glycero-3-phosphoethanolamine [cell envelope]	C5H14NO6P	0	cell envelope	C01233	CHEBI:16929
s_3478[ce]	phosphatidyl-L-serine (1-16:0, 2-16:1) [cell envelope]	C38H72NO10P	0	cell envelope		CHEBI:89824
s_3479[ce]	1-acylglycerophosphoserine (16:0) [cell envelope]		0	cell envelope		
s_3480[ce]	phosphatidyl-L-serine (1-16:1, 2-16:1) [cell envelope]	C38H70NO10P	0	cell envelope		
s_3481[ce]	1-acylglycerophosphoserine (16:1) [cell envelope]		0	cell envelope		
s_3482[ce]	phosphatidyl-L-serine (1-18:0, 2-16:1) [cell envelope]	C40H76NO10P	0	cell envelope		CHEBI:90036
s_3483[ce]	1-acylglycerophosphoserine (18:0) [cell envelope]		0	cell envelope		
s_3484[ce]	phosphatidyl-L-serine (1-18:1, 2-16:1) [cell envelope]	C40H74NO10P	0	cell envelope		CHEBI:75101
s_3485[ce]	1-acylglycerophosphoserine (18:1) [cell envelope]		0	cell envelope		
s_3486[ce]	phosphatidyl-L-serine (1-16:0, 2-18:1) [cell envelope]	C40H76NO10P	0	cell envelope		CHEBI:134541
s_3487[ce]	phosphatidyl-L-serine (1-16:1, 2-18:1) [cell envelope]	C40H74NO10P	0	cell envelope		CHEBI:90032
s_3488[ce]	phosphatidyl-L-serine (1-18:0, 2-18:1) [cell envelope]	C42H80NO10P	0	cell envelope		CHEBI:90433
s_3489[ce]	phosphatidyl-L-serine (1-18:1, 2-18:1) [cell envelope]	C42H78NO10P	0	cell envelope		CHEBI:60568
s_3490[ce]	sn-glycero-3-phosphoserine [cell envelope]	C6H14NO8P	0	cell envelope		CHEBI:64945
s_3491[ce]	1-acylglycerophosphoinositol (16:0) [cell envelope]	C25H49O12P	0	cell envelope		CHEBI:73218
s_3492[ce]	1-acylglycerophosphoinositol (16:1) [cell envelope]	C25H47O12P	0	cell envelope		CHEBI:138108
s_3493[ce]	1-acylglycerophosphoinositol (18:0) [cell envelope]	C27H53O12P	0	cell envelope		CHEBI:83054
s_3494[ce]	1-acylglycerophosphoinositol (18:1) [cell envelope]	C27H51O12P	0	cell envelope		CHEBI:82753
s_3495[ce]	1-(sn-glycero-3-phospho)-1D-myo-inositol [cell envelope]	C9H18O11P	-1	cell envelope	C01225	CHEBI:58444
s_3496[c]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) [cytoplasm]	C41H79O19P3	0	cytoplasm		
s_3497[c]	diglyceride (1-16:0, 2-16:1) [cytoplasm]	C35H68O5	0	cytoplasm		CHEBI:82929
s_3498[c]	1D-myo-inositol 1,4,5-trisphosphate [cytoplasm]	C6H9O15P3	-6	cytoplasm	C01245	CHEBI:203600
s_3499[c]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1) [cytoplasm]	C41H77O19P3	0	cytoplasm		
s_3500[c]	diglyceride (1-16:1, 2-16:1) [cytoplasm]	C35H64O5	0	cytoplasm		CHEBI:84417
s_3501[c]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1) [cytoplasm]	C43H83O19P3	0	cytoplasm		
s_3502[c]	diglyceride (1-18:0, 2-16:1) [cytoplasm]	C37H70O5	0	cytoplasm		CHEBI:88527
s_3503[c]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1) [cytoplasm]	C43H81O19P3	0	cytoplasm		
s_3504[c]	diglyceride (1-18:1, 2-16:1) [cytoplasm]	C37H68O5	0	cytoplasm		CHEBI:89229
s_3505[c]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) [cytoplasm]	C43H83O19P3	0	cytoplasm		
s_3506[c]	diglyceride (1-16:0, 2-18:1) [cytoplasm]	C37H70O5	0	cytoplasm		CHEBI:88454
s_3507[c]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1) [cytoplasm]	C43H81O19P3	0	cytoplasm		
s_3508[c]	diglyceride (1-16:1, 2-18:1) [cytoplasm]	C37H68O5	0	cytoplasm		CHEBI:88500
s_3509[c]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) [cytoplasm]	C45H87O19P3	0	cytoplasm		CHEBI:77279
s_3510[c]	diglyceride (1-18:0, 2-18:1) [cytoplasm]	C39H74O5	0	cytoplasm		CHEBI:75468
s_3511[c]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1) [cytoplasm]	C45H85O19P3	0	cytoplasm		
s_3512[c]	diglyceride (1-18:1, 2-18:1) [cytoplasm]	C39H72O5	0	cytoplasm		CHEBI:52333
s_3513[n]	diglyceride (1-16:0, 2-16:1) [nucleus]	C35H68O5	0	nucleus		CHEBI:82929
s_3514[n]	diglyceride (1-16:1, 2-16:1) [nucleus]	C35H64O5	0	nucleus		CHEBI:84417
s_3515[n]	diglyceride (1-18:0, 2-16:1) [nucleus]	C37H70O5	0	nucleus		CHEBI:88527
s_3516[n]	diglyceride (1-18:1, 2-16:1) [nucleus]	C37H68O5	0	nucleus		CHEBI:89229
s_3517[n]	diglyceride (1-16:0, 2-18:1) [nucleus]	C37H70O5	0	nucleus		CHEBI:88454
s_3518[n]	diglyceride (1-16:1, 2-18:1) [nucleus]	C37H68O5	0	nucleus		CHEBI:88500
s_3519[n]	diglyceride (1-18:0, 2-18:1) [nucleus]	C39H74O5	0	nucleus		CHEBI:75468
s_3520[n]	diglyceride (1-18:1, 2-18:1) [nucleus]	C39H72O5	0	nucleus		CHEBI:52333
s_3521[mm]	diglyceride (1-16:0, 2-16:1) [mitochondrial membrane]	C35H68O5	0	mitochondrial membrane		CHEBI:82929
s_3522[mm]	diglyceride (1-16:1, 2-16:1) [mitochondrial membrane]	C35H64O5	0	mitochondrial membrane		CHEBI:84417
s_3523[mm]	diglyceride (1-18:0, 2-16:1) [mitochondrial membrane]	C37H70O5	0	mitochondrial membrane		CHEBI:88527
s_3524[mm]	diglyceride (1-18:1, 2-16:1) [mitochondrial membrane]	C37H68O5	0	mitochondrial membrane		CHEBI:89229
s_3525[mm]	diglyceride (1-16:0, 2-18:1) [mitochondrial membrane]	C37H70O5	0	mitochondrial membrane		CHEBI:88454
s_3526[mm]	diglyceride (1-16:1, 2-18:1) [mitochondrial membrane]	C37H68O5	0	mitochondrial membrane		CHEBI:88500
s_3527[ce]	phosphatidate (1-16:0, 2-16:1) [cell envelope]	C35H65O8P	-2	cell envelope		CHEBI:73998
s_3528[ce]	phosphatidate (1-16:1, 2-16:1) [cell envelope]	C35H65O8P	0	cell envelope		CHEBI:75071
s_3529[ce]	phosphatidate (1-18:0, 2-16:1) [cell envelope]	C37H71O8P	0	cell envelope		CHEBI:75073
s_3530[ce]	phosphatidate (1-18:1, 2-16:1) [cell envelope]	C37H69O8P	0	cell envelope		CHEBI:75074
s_3531[ce]	phosphatidate (1-16:0, 2-18:1) [cell envelope]	C37H71O8P	0	cell envelope	C13889	CHEBI:64844
s_3532[ce]	phosphatidate (1-16:1, 2-18:1) [cell envelope]	C37H69O8P	0	cell envelope		CHEBI:75074
s_3533[ce]	phosphatidate (1-18:0, 2-18:1) [cell envelope]	C39H75O8P	0	cell envelope		CHEBI:74847
s_3534[ce]	phosphatidate (1-18:1, 2-18:1) [cell envelope]	C39H73O8P	0	cell envelope		CHEBI:83775
s_3535[ce]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1) [cell envelope]	C41H78O16P2	0	cell envelope		
s_3536[ce]	phosphate [cell envelope]	HO4P	-2	cell envelope	C00009	CHEBI:43474
s_3537[ce]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1) [cell envelope]	C41H76O16P2	0	cell envelope		
s_3538[ce]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1) [cell envelope]	C43H82O16P2	0	cell envelope		
s_3539[ce]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1) [cell envelope]	C43H80O16P2	0	cell envelope		
s_3540[ce]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1) [cell envelope]	C43H82O16P2	0	cell envelope		
s_3541[ce]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1) [cell envelope]	C43H80O16P2	0	cell envelope		
s_3542[ce]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1) [cell envelope]	C45H86O16P2	0	cell envelope		CHEBI:77347
s_3543[ce]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1) [cell envelope]	C45H84O16P2	0	cell envelope		CHEBI:77344
s_3544[c]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1) [cytoplasm]	C41H78O16P2	0	cytoplasm		
s_3545[c]	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) [cytoplasm]	C41H77O13P	0	cytoplasm		CHEBI:88396
s_3546[c]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1) [cytoplasm]	C41H76O16P2	0	cytoplasm		
s_3547[c]	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) [cytoplasm]	C41H75O13P	0	cytoplasm		
s_3548[c]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1) [cytoplasm]	C43H82O16P2	0	cytoplasm		
s_3549[c]	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) [cytoplasm]	C43H81O13P	0	cytoplasm		CHEBI:88557
s_3550[c]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1) [cytoplasm]	C43H80O16P2	0	cytoplasm		
s_3551[c]	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) [cytoplasm]	C43H79O13P	0	cytoplasm		CHEBI:88626
s_3552[c]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1) [cytoplasm]	C43H82O16P2	0	cytoplasm		
s_3553[c]	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) [cytoplasm]	C43H81O13P	0	cytoplasm	C13888	CHEBI:73215
s_3554[c]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1) [cytoplasm]	C43H80O16P2	0	cytoplasm		
s_3555[c]	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) [cytoplasm]	C43H79O13P	0	cytoplasm		CHEBI:88562
s_3556[c]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1) [cytoplasm]	C45H86O16P2	0	cytoplasm		CHEBI:77347
s_3557[c]	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) [cytoplasm]	C45H85O13P	0	cytoplasm		CHEBI:77346
s_3558[c]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1) [cytoplasm]	C45H84O16P2	0	cytoplasm		CHEBI:77344
s_3559[c]	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) [cytoplasm]	C45H83O13P	0	cytoplasm		CHEBI:88612
s_3560[erm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1) [endoplasmic reticulum membrane]	C41H78O16P2	0	endoplasmic reticulum membrane		
s_3561[erm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1) [endoplasmic reticulum membrane]	C41H76O16P2	0	endoplasmic reticulum membrane		
s_3562[erm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1) [endoplasmic reticulum membrane]	C43H82O16P2	0	endoplasmic reticulum membrane		
s_3563[erm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1) [endoplasmic reticulum membrane]	C43H80O16P2	0	endoplasmic reticulum membrane		
s_3564[erm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1) [endoplasmic reticulum membrane]	C43H82O16P2	0	endoplasmic reticulum membrane		
s_3565[erm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1) [endoplasmic reticulum membrane]	C43H80O16P2	0	endoplasmic reticulum membrane		
s_3566[erm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1) [endoplasmic reticulum membrane]	C45H86O16P2	0	endoplasmic reticulum membrane		CHEBI:77347
s_3567[erm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1) [endoplasmic reticulum membrane]	C45H84O16P2	0	endoplasmic reticulum membrane		CHEBI:77344
s_3568[gm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1) [Golgi membrane]	C41H78O16P2	0	Golgi membrane		
s_3569[gm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1) [Golgi membrane]	C41H76O16P2	0	Golgi membrane		
s_3570[gm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1) [Golgi membrane]	C43H82O16P2	0	Golgi membrane		
s_3571[gm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1) [Golgi membrane]	C43H80O16P2	0	Golgi membrane		
s_3572[gm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1) [Golgi membrane]	C43H82O16P2	0	Golgi membrane		
s_3573[gm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1) [Golgi membrane]	C43H80O16P2	0	Golgi membrane		
s_3574[gm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1) [Golgi membrane]	C45H86O16P2	0	Golgi membrane		CHEBI:77347
s_3575[gm]	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1) [Golgi membrane]	C45H84O16P2	0	Golgi membrane		CHEBI:77344
s_3576[c]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) [cytoplasm]	C41H78O16P2	0	cytoplasm		
s_3577[c]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) [cytoplasm]	C41H76O16P2	0	cytoplasm		
s_3578[c]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) [cytoplasm]	C43H82O16P2	0	cytoplasm		
s_3579[c]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) [cytoplasm]	C43H80O16P2	0	cytoplasm		
s_3580[c]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) [cytoplasm]	C43H82O16P2	0	cytoplasm		
s_3581[c]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) [cytoplasm]	C43H80O16P2	0	cytoplasm		
s_3582[c]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) [cytoplasm]	C45H86O16P2	0	cytoplasm		CHEBI:77277
s_3583[c]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) [cytoplasm]	C45H84O16P2	0	cytoplasm		
s_3584[erm]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) [endoplasmic reticulum membrane]	C41H78O16P2	0	endoplasmic reticulum membrane		
s_3585[erm]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) [endoplasmic reticulum membrane]	C41H76O16P2	0	endoplasmic reticulum membrane		
s_3586[erm]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) [endoplasmic reticulum membrane]	C43H82O16P2	0	endoplasmic reticulum membrane		
s_3587[erm]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) [endoplasmic reticulum membrane]	C43H80O16P2	0	endoplasmic reticulum membrane		
s_3588[erm]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) [endoplasmic reticulum membrane]	C43H82O16P2	0	endoplasmic reticulum membrane		
s_3589[erm]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) [endoplasmic reticulum membrane]	C43H80O16P2	0	endoplasmic reticulum membrane		
s_3590[erm]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) [endoplasmic reticulum membrane]	C45H86O16P2	0	endoplasmic reticulum membrane		CHEBI:77277
s_3591[erm]	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) [endoplasmic reticulum membrane]	C45H84O16P2	0	endoplasmic reticulum membrane		
s_3592[ce]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1) [cell envelope]	C41H79O19P3	0	cell envelope		
s_3593[ce]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1) [cell envelope]	C41H77O19P3	0	cell envelope		
s_3594[ce]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1) [cell envelope]	C43H83O19P3	0	cell envelope		
s_3595[ce]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1) [cell envelope]	C43H81O19P3	0	cell envelope		
s_3596[ce]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1) [cell envelope]	C43H83O19P3	0	cell envelope		
s_3597[ce]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1) [cell envelope]	C43H81O19P3	0	cell envelope		
s_3598[ce]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1) [cell envelope]	C45H87O19P3	0	cell envelope		
s_3599[ce]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1) [cell envelope]	C45H85O19P3	0	cell envelope		
s_3600[c]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1) [cytoplasm]	C41H79O19P3	0	cytoplasm		
s_3601[c]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1) [cytoplasm]	C41H77O19P3	0	cytoplasm		
s_3602[c]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1) [cytoplasm]	C43H83O19P3	0	cytoplasm		
s_3603[c]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1) [cytoplasm]	C43H81O19P3	0	cytoplasm		
s_3604[c]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1) [cytoplasm]	C43H83O19P3	0	cytoplasm		
s_3605[c]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1) [cytoplasm]	C43H81O19P3	0	cytoplasm		
s_3606[c]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1) [cytoplasm]	C45H87O19P3	0	cytoplasm		
s_3607[c]	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1) [cytoplasm]	C45H85O19P3	0	cytoplasm		
s_3608[erm]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) [endoplasmic reticulum membrane]	C41H79O19P3	0	endoplasmic reticulum membrane		
s_3609[erm]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1) [endoplasmic reticulum membrane]	C41H77O19P3	0	endoplasmic reticulum membrane		
s_3610[erm]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1) [endoplasmic reticulum membrane]	C43H83O19P3	0	endoplasmic reticulum membrane		
s_3611[erm]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1) [endoplasmic reticulum membrane]	C43H81O19P3	0	endoplasmic reticulum membrane		
s_3612[erm]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) [endoplasmic reticulum membrane]	C43H83O19P3	0	endoplasmic reticulum membrane		
s_3613[erm]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1) [endoplasmic reticulum membrane]	C43H81O19P3	0	endoplasmic reticulum membrane		
s_3614[erm]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) [endoplasmic reticulum membrane]	C45H87O19P3	0	endoplasmic reticulum membrane		CHEBI:77279
s_3615[erm]	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1) [endoplasmic reticulum membrane]	C45H85O19P3	0	endoplasmic reticulum membrane		
s_3616[vm]	1,2-diacylglycerol 3-diphosphate (1-16:0, 2-16:1) [vacuolar membrane]	C35H68O11P2	0	vacuolar membrane		
s_3617[vm]	1,2-diacylglycerol 3-diphosphate (1-16:1, 2-16:1) [vacuolar membrane]	C35H66O11P2	0	vacuolar membrane		
s_3618[vm]	1,2-diacylglycerol 3-diphosphate (1-18:0, 2-16:1) [vacuolar membrane]	C37H72O11P2	0	vacuolar membrane		
s_3619[vm]	1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1) [vacuolar membrane]	C37H70O11P2	0	vacuolar membrane		
s_3620[vm]	1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1) [vacuolar membrane]	C37H72O11P2	0	vacuolar membrane	C13890	CHEBI:34087
s_3621[vm]	1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1) [vacuolar membrane]	C37H70O11P2	0	vacuolar membrane		
s_3622[vm]	1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1) [vacuolar membrane]	C39H76O11P2	0	vacuolar membrane		
s_3623[vm]	1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1) [vacuolar membrane]	C39H74O11P2	0	vacuolar membrane		
s_3624[gm]	1,2-diacylglycerol 3-diphosphate (1-16:0, 2-16:1) [Golgi membrane]	C35H68O11P2	0	Golgi membrane		
s_3625[gm]	1,2-diacylglycerol 3-diphosphate (1-16:1, 2-16:1) [Golgi membrane]	C35H66O11P2	0	Golgi membrane		
s_3626[gm]	1,2-diacylglycerol 3-diphosphate (1-18:0, 2-16:1) [Golgi membrane]	C37H72O11P2	0	Golgi membrane		
s_3627[gm]	1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1) [Golgi membrane]	C37H70O11P2	0	Golgi membrane		
s_3628[gm]	1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1) [Golgi membrane]	C37H72O11P2	0	Golgi membrane	C13890	CHEBI:34087
s_3629[gm]	1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1) [Golgi membrane]	C37H70O11P2	0	Golgi membrane		
s_3630[gm]	1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1) [Golgi membrane]	C39H76O11P2	0	Golgi membrane		
s_3631[gm]	1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1) [Golgi membrane]	C39H74O11P2	0	Golgi membrane		
s_3632[c]	1-acyl-sn-glycerol 3-phosphate (16:0) [cytoplasm]	C19H39O7P	0	cytoplasm	C04036	CHEBI:15799
s_3633[c]	1-monoglyceride (16:0) [cytoplasm]	C19H38O4	0	cytoplasm		CHEBI:134127
s_3634[c]	1-acyl-sn-glycerol 3-phosphate (16:1) [cytoplasm]	C19H37O7P	0	cytoplasm		CHEBI:75070
s_3635[c]	1-monoglyceride (16:1) [cytoplasm]	C19H36O4	0	cytoplasm		CHEBI:134128
s_3636[c]	1-acyl-sn-glycerol 3-phosphate (18:0) [cytoplasm]	C21H43O7P	0	cytoplasm		CHEBI:74850
s_3637[c]	1-monoglyceride (18:0) [cytoplasm]	C21H42O4	0	cytoplasm		CHEBI:134129
